age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
52,Private,170562,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
29,Private,240738,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29,Private,297544,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Gov,169905,College,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,149637,College,10,Never-married,Other-service,Other,White,Female,0,0,40,United-States,<=50K
38,Private,182526,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
55,Without-pay,158315,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
61,Self-emp-inc,227232,Bachelors,13,No spouse,Sales,Other,White,Female,0,0,30,United-States,<=50K
34,Private,96483,Assoc,12,Never-married,Adm-clerical,Other,Asian-Pac-Islander,Female,8614,0,60,United-States,>50K
41,Private,286970,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,Gov,223529,Assoc,11,Never-married,Adm-clerical,Other,White,Male,0,0,43,United-States,<=50K
78,Without-pay,316261,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,99999,0,20,United-States,>50K
40,Private,170214,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
26,Without-pay,224361,School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,<=50K
43,Private,124919,College,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,Japan,<=50K
55,Private,103654,College,9,No spouse,Prof-speciality,Other,White,Female,0,0,20,United-States,<=50K
25,Private,306352,Assoc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Mexico,<=50K
26,Without-pay,227858,College,10,Never-married,Other-service,Other,White,Female,0,0,48,United-States,<=50K
43,Self-emp-inc,150533,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,>50K
25,Private,144478,College,10,Never-married,Other-service,Other,White,Male,0,0,40,Poland,<=50K
22,Private,254547,College,10,Never-married,Adm-clerical,Other,Black,Female,0,0,30,Jamaica,<=50K
52,Without-pay,313243,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
61,Private,149981,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2414,0,5,United-States,<=50K
42,Private,125461,Bachelors,13,Never-married,Sales,Other,White,Male,0,0,40,United-States,<=50K
21,Private,306967,Assoc,11,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
44,Private,192976,College,9,Married-civ-spouse,Transport-moving,Husband,Others,Male,0,0,40,United-States,<=50K
65,Private,192133,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,40,Greece,<=50K
56,Private,131608,College,9,No spouse,Prof-speciality,Other,White,Male,0,0,10,United-States,<=50K
33,Federal-gov,339388,Assoc,12,No spouse,Other-service,Other,White,Male,0,0,40,United-States,<=50K
22,Private,203240,School,6,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
43,Private,83827,College,9,No spouse,Machine-op-inspct,Other,White,Female,0,0,24,United-States,<=50K
45,Self-emp-inc,160440,College,9,No spouse,Exec-managerial,Other,White,Male,0,0,42,United-States,<=50K
42,Private,108502,College,9,No spouse,Sales,Other,White,Female,0,0,42,United-States,<=50K
37,Private,410913,College,9,No spouse,Farming-fishing,Other,Others,Male,0,0,40,Mexico,<=50K
56,Private,193818,School,5,No spouse,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
35,Private,163582,School,6,No spouse,Prof-speciality,Other,White,Female,0,0,16,United-States,<=50K
40,Private,103789,Assoc,12,No spouse,Adm-clerical,Other,Black,Female,0,0,32,United-States,<=50K
31,Private,34572,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
26,Private,43408,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
26,Gov,105787,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,40,United-States,<=50K
42,Self-emp-inc,90693,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
45,Without-pay,285575,College,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
47,Gov,56482,College,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,50,United-States,>50K
22,Private,496025,College,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
33,Private,382764,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,0,0,40,United-States,<=50K
37,Private,259284,College,9,Never-married,Transport-moving,Other,Black,Male,0,0,50,United-States,<=50K
48,Without-pay,185385,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,98,United-States,<=50K
57,Without-pay,286836,School,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K
47,Private,139145,College,10,No spouse,Adm-clerical,Other,White,Female,0,0,60,United-States,<=50K
58,Gov,44246,School,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,169611,School,7,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
52,Private,133403,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
29,Private,187327,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,40,United-States,<=50K
42,Private,180032,Masters,14,Never-married,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
23,Private,46561,College,9,No spouse,Craft-repair,Other,White,Male,0,0,60,United-States,<=50K
23,Private,86065,School,8,Never-married,Other-service,Other,White,Female,0,0,30,United-States,<=50K
46,Without-pay,256014,Assoc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
30,Private,188403,College,10,Never-married,Machine-op-inspct,Other,White,Male,0,0,40,United-States,<=50K
43,Without-pay,396758,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,70,United-States,>50K
25,Private,60485,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,30,United-States,<=50K
32,Private,271276,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,>50K
56,Private,229525,School,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,34574,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
19,Gov,112432,College,10,Never-married,Adm-clerical,Other,White,Male,0,0,10,United-States,<=50K
20,Private,105312,College,10,Never-married,Sales,Other,White,Female,0,0,18,United-States,<=50K
34,Private,221396,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,304872,School,5,No spouse,Other-service,Other,White,Female,0,0,40,United-States,<=50K
55,Without-pay,319733,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,176012,School,5,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,23,United-States,<=50K
31,Private,213750,College,10,Never-married,Sales,Other,White,Male,0,0,45,United-States,<=50K
30,Private,248384,College,9,No spouse,Other-service,Other,White,Female,0,0,40,United-States,<=50K
31,Private,351187,College,9,No spouse,Other-service,Other,White,Male,0,0,40,United-States,<=50K
51,Private,138179,College,9,No spouse,Machine-op-inspct,Other,White,Male,0,1876,40,United-States,<=50K
59,Private,50223,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,117477,College,9,No spouse,Adm-clerical,Other,Black,Female,0,0,36,United-States,<=50K
40,Private,194360,School,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,118108,College,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
25,Gov,90730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
18,Self-emp-inc,38307,School,7,Never-married,Farming-fishing,Other,White,Male,0,0,30,United-States,<=50K
41,Private,116391,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,210496,School,6,No spouse,Other-service,Other,White,Female,0,0,40,United-States,<=50K
37,Private,168475,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Private,174386,College,9,Never-married,Other-service,Other,White,Female,0,0,24,United-States,<=50K
39,Private,166744,College,9,Never-married,Other-service,Other,White,Female,0,0,38,United-States,<=50K
19,Private,375114,College,9,Never-married,Craft-repair,Other,White,Female,0,0,40,United-States,<=50K
41,Private,373469,Assoc,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,339667,College,9,Never-married,Adm-clerical,Other,White,Male,0,0,41,United-States,<=50K
39,Private,91711,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Private,82049,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,236242,Doctorate,15,Never-married,Prof-specialty,Other,White,Female,0,0,30,United-States,<=50K
57,Self-emp-inc,140319,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
33,Gov,34080,College,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
56,Private,204816,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
60,Private,187124,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,72310,College,9,Never-married,Transport-moving,Other,White,Male,0,0,70,United-States,<=50K
58,Private,175127,School,8,Married-civ-spouse,Transport-moving,Other,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,205707,Masters,14,No spouse,Exec-managerial,Other,White,Female,10520,0,50,United-States,>50K
45,Gov,236586,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,>50K
18,Private,71792,College,9,Never-married,Sales,Other,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
56,Private,87584,College,9,No spouse,Other-service,Other,White,Female,0,0,40,United-States,<=50K
48,Self-emp-inc,136878,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
40,Private,287983,Bachelors,13,Never-married,Tech-support,Other,Asian-Pac-Islander,Female,0,2258,48,Philippines,<=50K
38,Private,110607,College,9,No spouse,Other-service,Other,White,Male,0,0,32,United-States,<=50K
58,Private,109015,College,10,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
23,Private,235071,College,10,Never-married,Exec-managerial,Other,White,Male,0,0,50,United-States,<=50K
63,Private,88653,College,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,332243,Bachelors,13,No spouse,Prof-specialty,Other,White,Male,0,0,45,United-States,<=50K
22,Private,291547,School,3,Married-civ-spouse,Prof-speciality,Wife,Others,Female,0,0,40,Mexico,<=50K
44,Private,45093,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
46,Federal-gov,161337,College,10,No spouse,Tech-support,Other,White,Male,0,0,40,United-States,<=50K
64,Gov,211222,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,295117,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,England,>50K
31,Private,206541,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,238415,Assoc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
21,Private,29810,College,9,Never-married,Other-service,Other,White,Female,0,0,50,United-States,<=50K
30,Private,108023,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,114324,Assoc,11,Never-married,Other-service,Other,Black,Female,0,0,40,United-States,<=50K
54,Private,172281,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,50,United-States,<=50K
59,Gov,197290,School,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,Gov,191177,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K
57,Private,562558,College,9,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
44,Private,79531,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
53,Self-emp-inc,157881,College,10,No spouse,Exec-managerial,Other,White,Male,0,0,60,United-States,<=50K
58,Without-pay,204816,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
19,Private,185695,College,10,Never-married,Other-service,Other,White,Female,0,0,20,United-States,<=50K
39,Self-emp-inc,167482,Assoc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Self-emp-inc,83748,College,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,70,South,<=50K
27,Private,39232,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Gov,236827,School,5,No spouse,Other-service,Other,Black,Female,0,0,40,United-States,<=50K
37,Without-pay,154410,Masters,14,Never-married,Exec-managerial,Other,White,Male,0,0,40,United-States,<=50K
27,Private,135308,Bachelors,13,Never-married,Sales,Other,Black,Female,0,0,40,United-States,<=50K
33,Private,204042,College,10,Never-married,Transport-moving,Other,White,Male,0,0,55,United-States,<=50K
20,Private,308239,College,10,Never-married,Other-service,Other,White,Male,0,0,16,United-States,<=50K
55,Private,183884,College,9,No spouse,Craft-repair,Other,White,Male,0,0,45,United-States,<=50K
39,Private,98948,Assoc,12,Never-married,Sales,Other,White,Female,0,0,40,United-States,<=50K
41,Private,141642,College,9,Never-married,Other-service,Other,White,Female,0,0,40,United-States,<=50K
30,Private,162623,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
39,Self-emp-inc,186934,Bachelors,13,No spouse,Sales,Other,White,Male,0,0,40,United-States,<=50K
28,Private,179512,College,9,No spouse,Exec-managerial,Other,White,Female,0,0,50,United-States,<=50K
25,Private,391192,College,10,Never-married,Sales,Other,White,Male,0,0,24,United-States,<=50K
31,Private,87054,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,30008,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
24,Private,113466,Bachelors,13,Never-married,Adm-clerical,Other,White,Male,0,0,40,United-States,<=50K
70,Private,642830,College,9,No spouse,Protective-serv,Other,White,Female,0,0,32,United-States,<=50K
23,Private,182117,College,10,Never-married,Adm-clerical,Other,White,Male,0,0,40,United-States,<=50K
61,Private,162432,College,9,No spouse,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
45,Without-pay,242184,School,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
47,Private,170850,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4064,0,60,United-States,<=50K
56,Private,435022,College,10,No spouse,Other-service,Other,White,Female,0,0,50,United-States,<=50K
79,Private,120707,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,El-Salvador,>50K
20,Private,170800,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,15,United-States,<=50K
30,Private,268575,College,9,Never-married,Craft-repair,Other,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
27,Private,269354,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
40,Private,224232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
60,Private,153072,College,9,Married-civ-spouse,Prof-speciality,Husband,White,Male,0,0,5,United-States,<=50K
58,Private,177368,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
71,Without-pay,163293,Doctorate,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
50,Private,178530,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
29,Gov,183523,College,10,Never-married,Exec-managerial,Other,White,Male,0,0,40,Iran,<=50K
33,Private,207267,School,6,No spouse,Other-service,Other,White,Female,3418,0,35,United-States,<=50K
60,Gov,27037,College,9,Married-civ-spouse,Protective-serv,Husband,Others,Male,0,0,40,United-States,>50K
33,Private,176711,Assoc,12,Never-married,Adm-clerical,Other,White,Male,0,0,50,United-States,<=50K
43,Private,163215,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K
33,Private,394727,School,6,Never-married,Handlers-cleaners,Other,Black,Male,0,0,40,United-States,<=50K
33,Private,195488,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,52,United-States,<=50K
32,Gov,443546,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
